#[Time s] [1.000 GHz] [1.010 GHz] [1.020 GHz] [1.030 GHz] [1.040 GHz] [1.051 GHz] [1.061 GHz] [1.071 GHz] [1.081 GHz] [1.091 GHz] [1.101 GHz] [1.111 GHz] [1.121 GHz] [1.131 GHz] [1.141 GHz] [1.152 GHz] [1.162 GHz] [1.172 GHz] [1.182 GHz] [1.192 GHz] [1.202 GHz] [1.212 GHz] [1.222 GHz] [1.232 GHz] [1.242 GHz] [1.253 GHz] [1.263 GHz] [1.273 GHz] [1.283 GHz] [1.293 GHz] [1.303 GHz] [1.313 GHz] [1.323 GHz] [1.333 GHz] [1.343 GHz] [1.354 GHz] [1.364 GHz] [1.374 GHz] [1.384 GHz] [1.394 GHz] [1.404 GHz] [1.414 GHz] [1.424 GHz] [1.434 GHz] [1.444 GHz] [1.455 GHz] [1.465 GHz] [1.475 GHz] [1.485 GHz] [1.495 GHz] [1.505 GHz] [1.515 GHz] [1.525 GHz] [1.535 GHz] [1.545 GHz] [1.556 GHz] [1.566 GHz] [1.576 GHz] [1.586 GHz] [1.596 GHz] [1.606 GHz] [1.616 GHz] [1.626 GHz] [1.636 GHz] [1.646 GHz] [1.657 GHz] [1.667 GHz] [1.677 GHz] [1.687 GHz] [1.697 GHz] [1.707 GHz] [1.717 GHz] [1.727 GHz] [1.737 GHz] [1.747 GHz] [1.758 GHz] [1.768 GHz] [1.778 GHz] [1.788 GHz] [1.798 GHz] [1.808 GHz] [1.818 GHz] [1.828 GHz] [1.838 GHz] [1.848 GHz] [1.859 GHz] [1.869 GHz] [1.879 GHz] [1.889 GHz] [1.899 GHz] [1.909 GHz] [1.919 GHz] [1.929 GHz] [1.939 GHz] [1.949 GHz] [1.960 GHz] [1.970 GHz] [1.980 GHz] [1.990 GHz] [2.000 GHz] 
0.626 0.102 0.252 0.073 0.001 0.885 0.005 0.926 2.181 0.041 0.044 0.010 0.006 0.125 0.003 0.003 0.072 0.384 0.110 0.001 0.001 0.609 0.237 0.001 0.822 0.213 0.100 0.226 0.268 2.224 0.039 0.075 0.306 0.026 1.341 0.196 0.055 0.500 0.561 1.347 0.000 0.420 0.045 0.523 0.022 2.521 0.019 0.149 0.307 0.277 0.155 1.379 0.457 0.863 0.153 0.357 0.010 0.168 0.234 0.001 0.454 0.186 0.002 0.432 0.000 0.040 0.319 0.682 1.696 0.000 1.332 0.005 0.187 0.228 0.019 0.382 0.192 0.061 0.458 0.749 0.875 0.027 0.311 0.005 0.474 0.032 0.326 0.024 0.067 0.016 1.013 0.030 0.420 0.012 0.030 6.441 0.071 0.089 0.149 0.184 0.241 
0.636 1.076 2.351 0.004 0.069 1.687 0.771 0.006 0.072 0.745 0.023 0.448 0.359 0.034 2.759 0.613 0.524 0.662 0.025 0.036 1.071 0.000 2.349 0.018 0.002 0.163 0.564 0.332 0.596 3.305 0.001 0.189 0.425 0.001 1.913 1.439 0.630 0.087 0.008 0.003 0.060 0.002 0.209 0.269 1.200 0.159 2.555 0.001 0.027 1.931 0.168 1.000 0.089 0.060 0.637 0.551 0.005 0.500 0.219 0.063 0.081 0.849 1.082 0.040 0.191 0.763 0.041 0.177 0.642 0.348 0.836 0.920 1.665 0.350 0.805 0.413 1.154 0.914 2.246 0.334 0.094 0.688 0.098 0.326 2.081 1.352 1.131 0.775 1.751 0.635 0.854 0.027 0.144 1.353 0.142 0.004 0.015 0.840 0.347 0.065 1.794 
0.646 0.031 0.885 0.810 1.250 0.143 1.574 0.156 0.689 3.235 0.150 1.695 0.077 0.138 0.219 0.242 0.000 0.184 0.076 2.089 2.106 2.563 0.054 0.003 0.906 0.005 1.470 0.882 0.115 0.055 0.742 2.186 0.266 0.063 0.020 1.095 0.016 0.002 0.541 2.156 0.208 0.049 0.000 0.062 1.984 0.025 0.208 2.806 0.005 1.045 0.086 0.771 0.342 0.244 0.184 0.001 0.056 0.498 0.208 0.308 0.272 1.414 0.410 0.039 0.289 0.069 0.070 0.327 0.002 0.456 0.292 0.292 0.353 0.455 0.478 0.042 0.409 0.857 0.021 0.091 2.017 1.200 0.123 0.416 0.030 1.123 0.771 0.002 1.154 0.368 0.104 0.009 0.546 0.347 0.048 0.535 0.035 0.303 0.055 1.025 0.127 
0.657 0.240 0.248 0.022 0.588 3.340 0.412 0.038 0.204 0.128 1.094 0.024 0.408 0.182 0.026 0.027 0.469 0.049 0.003 1.197 0.014 0.906 0.889 0.006 0.230 0.010 0.222 0.884 0.436 1.621 0.573 0.437 0.616 2.113 0.390 0.036 0.179 0.463 0.027 0.018 0.950 0.011 0.095 0.021 0.025 0.083 0.345 1.427 1.141 0.378 0.267 0.018 0.186 0.027 0.104 1.450 1.086 0.591 0.323 0.349 0.244 0.038 0.068 0.734 0.007 0.071 0.942 0.033 0.066 0.130 1.112 0.015 0.203 0.213 0.664 0.522 0.056 0.376 0.213 0.001 0.992 2.142 0.097 0.058 0.032 0.187 0.004 0.845 0.319 0.515 0.030 0.644 0.800 0.333 0.369 0.156 1.302 0.020 1.345 0.121 0.174 
0.667 0.004 0.738 0.039 1.968 0.053 0.014 0.023 0.056 0.314 0.173 1.219 3.824 2.327 0.758 0.019 0.088 0.970 0.003 0.565 0.335 0.209 0.488 0.031 0.003 0.006 0.257 0.357 1.075 3.966 0.047 0.138 1.044 0.157 0.008 0.007 1.348 0.033 0.004 0.004 0.020 0.019 1.195 0.046 0.040 1.028 0.191 0.824 0.006 0.308 0.049 0.036 0.177 0.156 1.092 0.002 0.293 0.351 0.044 2.626 0.104 0.665 0.139 0.389 0.153 0.175 0.602 0.803 0.090 0.667 0.251 0.069 0.870 0.053 1.731 0.145 1.179 0.917 0.181 0.005 0.245 1.073 0.157 0.002 0.027 0.002 0.841 0.012 0.074 0.035 0.004 0.015 0.447 0.449 0.003 0.000 0.721 0.122 0.109 0.053 0.119 
0.677 0.136 1.836 0.035 0.118 1.713 0.206 0.536 1.300 0.135 0.220 0.088 1.161 0.088 0.398 0.187 1.025 3.345 0.857 0.500 0.417 1.076 1.286 0.074 5.130 1.927 0.610 0.074 0.095 1.103 0.111 0.662 0.138 0.245 0.005 0.718 0.735 0.204 0.757 0.499 2.071 0.134 0.414 0.321 0.164 1.689 0.394 0.475 0.167 0.003 0.001 0.032 0.036 0.019 1.797 1.277 0.232 1.939 0.455 0.093 0.000 0.219 0.042 2.559 2.209 0.320 0.425 0.125 0.322 0.076 0.000 0.254 0.072 0.000 2.130 0.046 1.016 0.757 0.191 0.184 0.133 1.851 1.881 0.033 0.013 0.690 0.365 2.498 0.857 0.191 0.089 0.005 0.044 0.172 0.429 1.491 0.044 1.822 1.763 0.879 0.005 
0.687 0.131 0.279 0.552 0.121 0.061 0.439 0.238 0.052 0.255 0.400 0.350 3.383 1.726 0.378 0.813 0.589 1.448 0.231 0.045 0.024 0.129 0.667 0.010 0.274 0.064 0.020 0.229 0.922 0.219 0.284 0.027 3.361 0.177 0.738 2.324 1.127 0.008 0.181 0.000 0.160 0.006 1.858 0.568 0.119 0.157 0.499 0.976 0.858 0.467 2.771 0.376 0.105 0.324 0.001 0.013 2.851 0.054 1.385 0.295 0.066 0.220 0.150 0.657 1.399 0.036 0.068 0.057 0.096 0.056 0.037 1.181 0.001 0.057 0.186 0.030 0.161 0.043 0.036 0.538 0.238 0.008 0.233 4.438 0.007 0.249 0.000 0.046 0.543 0.196 0.665 1.920 4.734 1.931 0.295 0.363 0.002 0.367 0.832 0.384 0.461 
0.697 1.746 1.055 1.208 0.274 0.952 0.001 1.675 1.049 0.064 2.414 0.699 0.000 0.006 0.236 0.226 2.209 0.013 0.001 0.894 0.204 0.759 0.229 0.100 0.590 2.221 1.007 0.090 0.617 1.523 0.426 0.263 0.100 0.892 0.184 0.177 0.587 1.121 0.432 1.299 0.043 0.443 0.141 2.644 0.000 0.003 1.247 0.503 0.596 0.277 0.044 0.438 1.479 0.733 0.009 0.011 0.095 0.070 0.098 0.091 0.001 0.222 0.655 0.039 0.015 0.013 0.003 0.378 2.468 0.000 0.079 0.195 0.303 0.007 1.237 1.496 0.802 0.124 0.337 1.209 0.797 0.624 0.019 0.180 0.023 0.028 0.143 0.009 1.816 0.478 0.343 0.219 0.099 0.971 0.010 0.069 0.224 0.120 0.361 0.017 0.139 
0.707 0.539 0.434 0.015 0.938 1.863 0.271 1.674 3.268 1.011 0.418 1.010 0.287 0.048 0.023 0.551 0.124 0.462 0.852 0.815 0.445 0.026 0.051 0.321 0.012 0.797 0.593 0.107 1.727 0.638 0.288 0.410 0.967 3.104 0.186 0.089 0.044 1.262 0.210 0.214 0.040 1.216 1.219 0.287 0.114 0.861 0.265 0.118 0.141 0.017 0.000 0.787 0.612 0.002 0.574 0.537 0.175 0.176 0.431 0.409 0.202 0.684 0.118 0.015 0.160 0.731 0.082 0.310 0.507 0.003 1.727 0.300 0.000 0.552 0.036 2.560 0.557 0.184 0.013 0.120 0.007 0.219 0.003 0.118 0.520 0.139 0.900 0.004 1.582 1.284 0.005 0.530 0.001 1.637 0.413 0.175 0.451 0.018 0.157 2.158 0.134 
0.717 0.554 0.532 0.106 0.032 0.323 0.511 1.333 0.014 0.788 1.615 0.011 0.421 0.560 0.944 0.452 0.203 0.717 1.440 0.677 0.556 1.140 0.138 0.009 0.014 0.261 0.014 0.580 0.176 0.097 0.022 1.146 0.022 0.154 0.073 0.011 0.002 0.245 0.503 0.319 0.429 2.426 0.606 0.400 1.870 0.001 0.137 0.201 0.030 0.126 0.151 0.009 0.181 0.261 0.172 0.176 0.216 0.029 0.199 0.078 0.351 1.038 0.158 0.040 1.397 3.449 0.018 0.414 0.004 2.116 0.001 0.043 0.000 0.294 0.038 0.974 0.659 0.148 0.022 0.047 0.051 0.060 0.029 0.161 0.403 0.210 2.356 0.182 0.318 1.703 2.680 0.050 0.075 1.406 0.252 0.042 0.019 0.646 0.755 0.008 0.494 
0.727 0.018 0.684 0.037 0.420 0.239 0.526 1.450 0.053 0.692 0.122 0.100 0.264 0.013 0.618 0.003 0.022 0.031 0.056 0.110 0.042 0.831 0.063 0.181 0.016 0.113 0.012 0.624 0.707 0.586 0.001 0.168 0.370 1.417 0.220 0.783 0.794 0.878 0.000 0.024 0.275 0.000 0.136 0.081 0.032 0.468 1.178 0.044 1.059 0.195 0.054 0.479 0.015 0.037 0.032 0.676 0.044 0.042 1.355 0.956 0.102 0.457 0.261 0.060 3.354 1.138 1.798 0.762 0.152 0.363 0.245 0.590 0.009 0.199 0.008 0.013 0.428 0.658 0.094 0.013 1.382 0.144 0.248 0.490 0.080 0.011 0.048 0.322 0.923 1.980 0.039 0.001 1.654 0.003 0.037 0.004 0.183 0.233 0.049 0.057 0.025 
0.737 0.602 1.597 0.000 0.994 0.564 0.683 0.011 0.022 3.286 2.972 1.254 0.114 1.162 0.002 0.978 0.383 0.125 2.066 3.283 0.005 1.307 0.208 0.114 0.264 0.871 0.042 0.085 1.684 0.090 0.410 0.504 0.127 0.064 0.006 0.044 2.055 0.620 0.001 0.003 0.016 0.589 0.006 0.000 1.486 0.622 0.208 0.079 0.107 0.019 0.122 0.126 0.062 0.062 0.820 1.400 0.000 0.040 0.000 0.751 0.063 1.593 1.341 0.799 0.079 0.077 1.305 0.233 0.147 2.311 0.581 1.029 0.668 0.108 0.038 0.183 0.572 0.147 0.997 0.766 0.016 0.125 2.518 0.219 0.011 0.004 0.024 1.675 0.044 0.005 0.174 0.295 0.001 0.002 0.134 0.050 0.463 0.016 0.001 0.250 0.007 
0.747 0.152 0.811 1.895 0.457 0.180 0.934 1.509 0.647 0.441 0.175 0.240 0.220 0.030 0.441 0.002 0.747 0.374 0.827 0.573 0.047 0.024 0.376 1.749 0.001 1.384 0.197 0.324 0.508 0.084 0.253 0.001 0.009 0.955 0.015 0.002 0.476 0.017 0.287 0.011 0.671 0.198 0.086 0.301 0.269 1.482 0.003 3.490 0.005 1.410 0.100 0.097 0.227 1.650 0.856 0.356 0.428 1.295 0.032 0.028 0.001 0.074 0.004 0.026 0.066 0.131 0.226 0.712 0.351 0.035 0.659 0.001 0.168 0.001 0.000 1.546 0.094 0.000 0.033 0.027 0.437 1.265 0.262 0.490 0.232 0.003 0.017 0.447 0.650 1.360 0.011 0.342 0.534 1.136 3.360 0.481 0.006 0.605 0.308 0.139 0.023 
0.758 0.215 0.075 0.004 0.005 0.422 0.058 0.045 0.013 0.753 0.122 0.085 0.233 1.967 0.007 0.799 0.184 0.686 0.702 0.130 0.002 0.058 2.066 0.083 0.563 0.089 0.061 0.018 0.002 3.116 0.593 0.997 0.000 0.131 0.099 1.035 0.024 0.742 0.132 0.496 1.693 0.050 0.806 0.050 0.130 0.034 0.362 0.429 0.111 1.976 0.001 0.015 0.099 1.917 0.466 1.858 0.144 3.296 0.751 0.255 0.524 0.116 0.332 0.707 0.026 0.036 0.097 0.002 0.143 0.311 0.037 0.010 0.058 0.853 0.005 0.167 0.010 0.638 1.252 0.021 0.001 0.729 0.607 0.581 0.041 0.154 1.360 0.533 0.221 0.181 0.053 3.083 0.389 1.299 1.343 1.967 0.065 0.717 0.116 0.699 0.708 
0.768 0.285 0.384 3.185 0.469 0.467 0.297 0.037 0.007 0.106 0.087 0.227 0.013 0.120 1.864 0.892 0.278 0.003 0.017 0.001 0.591 0.004 0.035 0.481 0.024 0.094 0.556 0.547 0.494 0.358 1.109 0.004 1.342 0.907 0.097 0.018 0.073 0.718 0.206 1.103 0.045 0.001 0.257 0.223 1.238 0.281 0.088 1.240 0.696 1.366 0.895 0.143 0.146 0.987 0.119 0.006 0.553 0.077 0.130 1.618 0.013 2.404 1.525 3.004 0.133 0.112 0.836 1.418 0.338 0.019 0.343 0.237 0.116 0.896 0.188 0.192 1.760 0.018 0.502 1.520 1.138 0.096 0.356 0.648 0.026 0.430 0.135 0.237 1.421 0.135 2.002 1.354 2.045 0.464 0.434 0.432 1.518 0.006 0.164 0.793 1.641 
0.778 0.212 0.605 0.041 0.932 0.425 1.729 0.430 0.144 1.042 0.002 0.960 1.514 0.003 0.116 1.383 1.040 0.386 0.086 1.162 0.648 0.162 2.691 0.102 0.009 1.340 2.335 0.138 0.011 0.021 2.252 0.002 1.842 0.000 0.068 0.017 0.000 0.248 0.166 0.451 0.031 0.244 0.276 0.054 0.449 0.742 0.300 0.040 0.052 0.122 0.296 0.824 0.002 0.003 1.064 0.896 0.757 0.061 0.440 0.058 0.009 0.001 0.088 0.017 0.631 0.073 0.747 0.063 0.426 0.309 0.112 0.006 0.019 0.286 0.002 0.005 0.947 0.581 0.122 0.161 0.082 0.040 1.153 0.007 0.133 1.189 0.309 0.499 0.021 0.037 0.025 0.006 2.783 0.009 1.763 0.239 0.020 1.114 0.012 0.731 0.003 
0.788 0.001 0.364 0.004 2.423 1.382 0.656 0.461 0.611 0.055 0.253 0.843 0.000 1.093 0.009 0.144 0.000 0.883 0.181 2.173 0.009 0.126 2.262 0.048 0.468 0.067 0.060 0.009 0.047 1.720 0.017 0.032 0.001 0.000 0.479 0.012 0.055 0.627 0.014 0.229 0.074 0.170 0.000 0.009 0.281 1.367 0.087 0.000 0.052 0.007 0.082 0.282 0.610 0.222 0.007 0.989 1.321 0.033 0.035 2.574 0.028 0.002 0.060 0.263 0.526 1.702 0.001 0.019 1.509 0.703 0.006 1.899 1.475 0.422 1.397 0.806 0.018 0.169 0.773 0.866 1.083 0.741 1.241 2.815 0.447 0.007 0.067 0.038 1.552 1.139 0.013 0.507 0.440 0.024 0.345 0.551 0.209 0.435 1.230 0.824 0.078 
0.798 0.261 0.203 1.576 0.338 0.137 0.395 0.366 0.086 2.227 0.000 0.030 0.221 1.400 0.021 0.043 0.014 0.063 0.082 0.001 0.331 0.377 0.490 2.323 0.160 0.143 0.664 1.288 0.617 0.091 0.372 0.128 0.244 0.054 1.818 0.146 0.438 3.948 0.097 0.484 0.794 1.590 2.847 0.063 0.039 0.838 0.120 1.605 0.211 0.002 0.312 0.206 0.053 1.077 0.303 0.344 0.024 0.449 0.001 2.871 0.004 0.638 0.935 0.340 0.470 0.045 0.032 0.157 0.801 0.385 0.727 0.386 1.146 1.814 0.000 0.195 0.486 0.233 0.596 0.267 0.312 0.015 0.045 0.301 0.740 0.222 0.005 1.313 0.013 0.235 0.340 0.562 0.244 0.607 0.944 0.642 1.002 0.153 0.846 0.021 0.064 
0.808 0.098 0.116 0.032 0.147 0.353 0.263 0.739 0.237 0.966 0.113 0.009 3.864 0.456 0.095 2.965 0.383 0.260 0.015 0.134 0.383 0.034 0.345 0.153 1.656 0.561 0.300 0.112 0.564 0.386 1.418 0.135 2.037 2.933 0.037 0.146 0.080 0.542 0.963 1.894 0.399 0.419 0.030 0.025 0.901 0.002 1.794 0.036 0.086 0.022 1.620 3.004 0.532 0.384 0.485 0.075 0.361 0.046 0.147 0.196 0.991 0.495 0.011 0.033 1.700 0.649 0.363 0.537 0.049 1.901 0.221 0.000 0.007 0.879 0.004 0.525 0.023 0.448 0.458 0.022 0.001 0.000 0.914 1.400 0.001 0.000 0.426 0.047 0.002 0.006 0.237 0.217 1.105 0.009 0.014 0.568 0.161 0.025 0.043 0.166 0.134 
0.818 0.024 1.192 0.520 0.026 0.018 0.001 0.567 0.288 0.018 0.014 0.001 1.028 0.029 0.006 0.677 2.021 0.004 0.227 0.260 1.188 1.354 0.630 0.073 0.067 0.005 0.019 0.014 0.238 0.112 0.105 0.002 0.703 0.676 0.511 0.085 0.009 0.000 0.306 0.140 0.315 0.024 1.723 0.207 0.034 0.006 0.000 0.001 0.416 0.078 1.166 0.187 1.274 0.056 0.300 0.000 0.195 0.493 0.016 0.184 0.189 1.021 3.988 0.120 0.036 0.411 0.058 0.183 0.001 0.005 0.275 0.000 0.400 0.029 0.233 0.439 0.642 0.217 1.355 0.034 0.008 0.003 0.277 0.366 2.079 0.166 1.333 0.433 0.256 0.169 0.281 1.847 0.025 0.066 0.163 0.046 0.553 0.209 0.080 0.400 0.263 
0.828 0.195 0.799 0.371 0.026 2.010 1.269 1.044 0.002 0.020 0.033 0.541 0.078 0.087 0.681 0.011 3.127 0.001 0.370 2.387 0.545 0.007 0.648 0.026 0.006 2.075 0.005 0.301 0.611 0.141 1.873 0.026 0.545 0.243 0.842 0.297 0.151 0.606 0.060 0.026 0.988 1.184 0.147 0.844 1.698 0.007 0.590 0.083 0.131 0.202 0.053 0.063 0.003 0.338 0.154 1.044 0.053 2.502 0.581 0.005 0.073 1.434 0.389 0.462 0.034 0.467 0.108 0.450 0.390 1.431 0.584 0.097 2.625 1.499 0.695 0.262 0.292 0.012 0.993 1.671 0.125 0.101 0.179 0.275 0.191 0.004 0.282 0.022 0.188 1.349 0.203 0.560 0.822 0.086 0.364 0.358 0.375 0.000 1.352 0.246 1.175 
0.838 0.166 0.148 0.165 0.030 2.046 0.332 0.956 0.058 1.568 0.494 0.181 0.400 0.001 0.188 0.157 0.454 0.022 0.955 0.512 0.002 0.043 0.932 0.844 0.003 0.016 0.083 0.420 0.759 0.254 0.378 0.001 0.501 0.165 0.001 0.067 0.001 0.004 0.735 1.337 0.058 0.502 0.192 0.700 1.590 0.316 0.082 0.358 0.713 0.013 0.252 0.123 2.530 0.515 0.153 0.078 0.059 0.147 1.230 0.557 0.008 0.204 0.054 4.079 0.116 0.721 1.369 1.574 0.643 0.214 0.002 0.517 0.088 0.168 0.010 0.972 0.042 0.088 0.508 0.188 0.179 0.566 0.030 1.167 2.929 0.170 0.198 0.068 0.327 0.123 1.218 0.447 0.428 0.935 1.502 0.035 0.042 3.945 0.003 0.858 0.010 
0.848 6.076 0.403 0.424 0.864 5.603 0.052 0.100 2.104 0.541 1.319 0.002 1.423 0.255 1.348 0.479 0.563 0.581 0.202 0.329 0.089 0.395 0.030 0.006 0.090 0.097 0.129 0.712 1.747 0.688 0.448 0.644 0.789 0.041 0.020 0.030 0.783 0.003 0.306 0.220 0.042 0.587 0.604 0.284 0.517 0.020 0.619 0.703 1.305 0.550 0.226 0.152 0.630 0.023 0.066 0.061 0.155 0.658 3.254 0.027 1.291 0.195 1.702 0.307 0.057 0.004 0.015 0.123 0.177 0.536 0.350 0.885 0.919 1.368 0.141 0.583 1.739 0.670 0.579 0.092 0.369 0.015 0.620 0.366 0.011 1.541 0.129 0.222 0.253 0.555 0.752 2.613 0.404 0.979 0.541 0.555 1.079 0.009 1.017 0.046 4.003 
0.859 0.084 0.819 0.416 0.684 0.280 0.564 1.389 0.008 0.046 0.073 0.109 0.081 0.036 1.720 0.461 1.346 0.715 0.870 1.664 0.890 0.000 0.080 0.130 1.169 0.900 1.501 0.887 0.525 0.079 0.001 0.015 0.994 2.162 1.505 0.142 1.252 1.776 0.035 1.399 1.143 0.910 0.205 0.985 0.588 0.888 0.003 0.000 0.055 0.189 1.381 0.050 1.420 0.478 0.446 0.460 0.016 0.340 0.116 2.859 0.072 0.139 0.992 0.694 1.143 0.490 0.169 0.136 0.063 0.020 2.262 0.949 0.232 1.504 0.078 1.291 2.278 1.166 0.318 0.025 3.581 0.006 0.150 0.948 0.047 0.790 0.424 2.301 0.004 0.000 0.002 0.412 0.781 0.761 0.299 0.588 0.160 0.416 0.074 0.425 0.018 
0.869 0.389 0.131 0.015 0.127 0.034 0.116 0.539 0.718 0.001 0.201 0.001 0.108 0.023 0.291 0.779 0.045 0.010 0.532 0.156 0.195 0.784 0.359 0.059 0.750 1.062 0.105 0.254 0.060 0.066 2.210 0.005 2.264 0.964 0.252 0.002 0.113 1.321 0.098 1.063 0.001 0.058 0.873 0.000 0.033 0.758 0.061 0.882 0.530 0.432 0.071 0.227 1.112 0.003 2.038 0.000 0.039 0.017 0.000 0.066 0.003 0.572 0.436 0.054 0.048 3.892 0.020 0.024 0.029 0.717 1.367 0.536 0.808 0.066 0.000 0.625 0.285 0.646 0.214 2.368 4.228 1.273 1.699 0.006 0.335 0.485 0.410 0.063 0.451 0.024 0.000 0.463 0.169 0.256 0.010 0.021 0.570 0.000 0.034 0.786 0.013 
0.879 1.167 0.255 0.964 0.604 0.038 0.304 2.058 0.092 0.314 0.488 0.002 1.053 0.720 0.060 0.045 1.746 0.005 1.880 0.122 0.001 0.512 0.377 0.208 0.253 0.200 0.058 1.108 0.979 0.003 0.257 0.762 1.818 0.448 0.030 2.396 0.305 0.089 0.193 0.305 0.117 0.132 0.506 1.433 0.045 2.050 0.314 0.017 0.445 1.049 0.307 0.490 0.727 0.272 0.049 0.231 0.002 0.071 0.670 0.715 0.240 0.832 0.324 0.397 1.176 0.224 0.659 0.724 0.105 0.098 0.038 0.238 3.512 3.546 0.516 0.060 5.297 0.016 0.076 1.731 0.090 0.125 1.060 0.904 0.001 0.128 0.535 0.537 0.114 0.053 0.240 0.047 0.123 0.234 1.351 0.188 0.055 0.040 1.889 0.807 0.446 
0.889 0.119 0.047 0.464 1.663 0.084 2.799 2.355 0.033 1.172 0.000 0.154 0.257 0.195 0.047 1.585 0.982 3.189 0.105 0.005 0.015 0.549 0.003 0.927 0.239 0.155 0.096 0.126 0.010 0.495 0.046 0.032 0.108 0.235 0.000 0.035 0.599 1.577 0.107 0.058 0.045 0.002 0.198 1.344 0.900 0.119 0.008 2.115 0.236 1.133 0.137 0.328 0.341 0.149 0.742 0.872 1.403 0.240 1.011 0.040 0.673 0.015 0.000 0.408 0.019 2.028 0.011 1.313 0.037 0.163 1.373 1.476 0.088 0.051 2.831 2.238 0.789 0.118 0.107 0.688 0.875 0.735 1.145 2.506 0.933 0.239 0.023 0.141 0.035 0.468 1.246 0.326 0.040 0.031 0.762 0.534 0.134 0.024 0.117 0.000 1.930 
0.899 0.442 0.376 0.025 0.022 0.882 2.317 0.502 1.717 0.038 0.509 0.002 0.006 0.356 0.060 0.422 0.155 0.009 0.023 0.236 0.328 0.027 0.271 0.433 0.684 1.634 0.001 2.394 0.207 1.678 0.570 0.038 0.423 0.075 0.018 0.565 0.326 0.148 0.010 0.003 0.084 0.068 0.729 0.853 1.390 0.186 0.862 1.276 0.114 0.332 0.337 0.720 0.215 0.524 0.107 3.223 0.659 0.003 0.281 0.016 0.015 0.318 0.000 0.022 0.006 0.340 0.184 0.000 0.415 0.013 0.346 2.391 1.161 0.007 0.096 0.107 0.239 0.304 0.686 0.104 2.178 0.006 0.115 0.881 1.502 0.229 0.115 0.195 3.135 0.353 0.003 0.116 0.669 0.463 0.162 0.119 0.137 0.108 0.014 0.257 0.011 
0.909 0.025 0.002 0.573 0.057 0.772 0.324 0.001 0.113 0.007 0.009 0.724 0.069 0.000 0.773 0.050 0.823 1.920 0.591 0.048 1.737 0.175 0.009 0.073 0.001 0.684 0.003 0.544 0.318 0.064 1.334 0.728 0.037 0.930 0.224 0.228 4.033 0.026 0.874 0.016 0.002 0.977 0.110 0.007 0.525 0.007 0.288 0.324 0.162 1.567 1.133 3.034 2.259 0.260 0.037 0.000 0.005 0.260 0.908 0.034 0.039 1.181 0.048 0.265 0.014 0.865 0.001 0.930 0.580 0.027 0.015 0.019 0.040 0.443 1.454 0.906 0.032 0.384 0.346 2.517 0.000 0.043 0.000 0.548 0.006 0.073 0.006 0.055 0.100 0.232 0.000 0.751 0.218 0.073 1.465 0.392 0.000 0.191 1.650 0.247 0.009 
0.919 0.000 0.688 0.025 0.027 0.134 0.126 0.072 0.036 0.200 0.427 0.034 1.593 0.052 0.854 0.936 0.240 0.425 0.003 0.265 0.050 0.785 0.037 0.043 1.414 0.158 0.140 0.011 0.839 0.255 0.012 0.057 0.245 0.456 1.338 0.021 0.373 0.929 1.117 2.640 0.215 0.258 0.306 0.213 0.192 0.001 0.164 0.514 1.053 2.410 2.607 0.208 0.177 0.857 0.522 0.855 0.047 0.012 0.028 0.053 0.066 0.006 0.011 0.149 0.352 2.091 0.042 1.626 0.430 1.578 0.052 0.000 0.038 0.041 0.063 0.004 0.958 0.130 0.035 0.215 0.009 0.842 0.620 0.672 6.481 0.829 0.448 0.002 0.011 3.054 0.058 0.602 0.789 0.053 0.010 0.003 0.198 0.717 0.453 1.748 0.045 
0.929 0.134 0.390 0.003 0.195 0.009 0.589 2.025 0.858 0.587 0.123 0.447 0.023 0.148 0.168 0.225 0.266 2.569 0.805 0.003 0.053 0.117 0.485 1.440 0.499 1.905 1.113 0.616 0.098 0.003 0.046 0.782 0.136 0.119 1.784 0.087 0.000 0.043 0.458 1.222 0.107 0.962 0.024 0.441 0.697 0.050 1.082 0.098 2.435 0.453 0.076 1.197 2.589 0.006 0.644 0.380 0.001 1.219 0.459 0.000 1.320 0.587 0.007 0.564 0.030 0.232 2.230 1.210 0.037 0.010 0.450 0.963 0.808 0.286 3.470 1.282 0.029 0.000 0.010 0.015 1.958 0.002 0.926 0.034 0.000 0.246 0.279 1.357 0.000 0.501 0.238 0.269 0.025 1.079 0.002 2.610 0.210 0.086 0.150 0.663 0.033 
0.939 0.050 0.348 0.000 0.039 0.217 1.865 0.821 0.469 0.070 0.014 0.197 0.968 0.000 0.149 1.053 0.919 0.017 0.070 1.067 0.249 0.142 0.291 0.743 1.476 0.005 0.002 1.246 0.663 0.286 0.082 0.035 0.125 0.011 0.350 1.310 0.002 0.354 0.046 0.098 0.665 0.553 1.410 0.028 0.285 0.355 0.130 0.027 0.161 0.198 1.994 0.001 0.021 0.515 0.043 2.142 0.018 0.097 0.494 4.081 2.063 0.783 2.281 1.099 0.193 0.079 0.001 0.376 0.039 0.003 2.918 0.239 0.088 1.936 0.165 0.594 0.097 0.369 0.329 0.214 1.626 0.157 0.215 0.699 0.081 1.612 0.016 0.131 0.010 0.034 0.410 0.008 1.440 1.190 1.712 0.010 0.007 0.006 0.040 0.000 0.461 
